"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @EckCentrickENT: ""𝙏𝙧𝙪𝙨𝙩 𝙢𝙚 𝙄'𝙢 𝙖 𝘿𝙤𝙘𝙩𝙤𝙧""
#vaccine #Manufacturing #illness #BigPharma #indefinite #profit https://t.co/GNPNQn1Y6n",FALSE,0,NA,2021-12-06 12:16:14,FALSE,NA,"1467830238344323074",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Janika21182997",37,TRUE,FALSE,NA,NA
"More than 139 Crore #vaccine #doses provided to #States/UTs: Govt
@MoHFW_INDIA @COVIDNewsByMIB 
 https://t.co/wyhuOYEqwD",FALSE,0,NA,2021-12-06 12:15:37,FALSE,NA,"1467830083574386692",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NasreemKouser",0,FALSE,FALSE,NA,NA
"@GoodKingElliot @adriaandehaan There are at least 500 mln, maybe 1bln ppl who recovered and got #NaturalImmunity .… https://t.co/zYD8l4LQxt",FALSE,0,"GoodKingElliot",2021-12-06 12:15:12,TRUE,"1467699336725340162","1467829976577753092","803291209422794752","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ettel_wen",0,FALSE,FALSE,NA,NA
"#MiddayNews |

#Omicron: #Decision needed at #national level on #vaccine’s #booster #dose, says #AjitPawar

https://t.co/ZSSACziUip",FALSE,4,NA,2021-12-06 12:15:06,FALSE,NA,"1467829952598790146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mid_day",1,FALSE,FALSE,NA,NA
"@smougin 🇫🇷#Covid19 cases are rising quickly among the unvaccinated in #France. This means children are testing pos… https://t.co/5IRHkJIVtp",FALSE,12,"France24_en",2021-12-06 12:15:00,TRUE,"1467806019388522501","1467829927252742150","25049056","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","France24_en",8,FALSE,FALSE,NA,NA
"RT @NandighoshaTV: 85% of the eligible population of India inoculated with the first dose of #COVID19 vaccine says Union Health Minister Ma…",FALSE,0,NA,2021-12-06 12:14:57,FALSE,NA,"1467829915361808384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BinayaDash6",1,TRUE,FALSE,NA,NA
"RT @ciercat: Had second #Pfizer #vaccine in April. I didn’t get a period for 3 months. Used to have a 28-day cycle, &amp; bleed for 4 mostly pa…",FALSE,0,NA,2021-12-06 12:14:44,FALSE,NA,"1467829860689186816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicholasherlock",5,TRUE,FALSE,NA,NA
"RT @NikkeiAsia: The Nikkei COVID-19 Recovery Index ranks more than 120 countries and regions on infection management, #vaccine rollouts and…",FALSE,0,NA,2021-12-06 12:14:34,FALSE,NA,"1467829821040300032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbatraveler91",23,TRUE,FALSE,NA,NA
"RT @NikkeiAsia: OMICRON VARIANT | Thailand has detected its first case of the omicron coronavirus variant in a U.S. citizen who had travele…",FALSE,0,NA,2021-12-06 12:14:30,FALSE,NA,"1467829804170825729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbatraveler91",13,TRUE,FALSE,NA,NA
"✅ Orlando 🚨 Children ages 5-11 are eligible to receive the Pfizer #COVID19 #vaccine at Barnett Park 4801 W. Colonia… https://t.co/60s0Jn47h2",FALSE,0,NA,2021-12-06 12:14:12,TRUE,NA,"1467829728623091717",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vaccineflstate",1,FALSE,FALSE,NA,NA
"RT @Moe_Olivier: It's time to stand up. We need to save our #children against unnecessary #vaccine #MANDATES.  #CommonSense can't be this r…",FALSE,0,NA,2021-12-06 12:13:46,FALSE,NA,"1467829616689750021",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abby_ruff",21,TRUE,FALSE,NA,NA
"RT @CarlBehrens4: What if you recorded a new illness each time a new manifestation of disease (caused by vaxident) was diagnosed?
1/37 ""rep…",FALSE,0,NA,2021-12-06 12:13:01,FALSE,NA,"1467829429779025923",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WidmerAriane",0,TRUE,FALSE,NA,NA
"Lady Gaga is not talking about Covid. 

WAKE UP FOLKS 

#COVID19 #COVID #coronavirus #Omicronindia #OmicronVirus… https://t.co/VapLOpA0B9",FALSE,0,NA,2021-12-06 12:12:58,TRUE,NA,"1467829416860565508",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","b4rbarian",0,FALSE,FALSE,NA,NA
"@EliseiNicole The biggest Thriler Movie produced by #NationesGame Players🤡💰🤡 #COVID19 #Vaccine #VaccineMandate… https://t.co/jSv9hk2rKs",FALSE,1,"EliseiNicole",2021-12-06 12:12:55,TRUE,"1467789282849042435","1467829405934399488","1322629376421355521","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cyrine_Q",0,FALSE,FALSE,NA,NA
"RT @ItsAmyTx: So.... Boris got his #BoosterShots BUT the nurse forgot to ware gloves AND forgot to take the cap off the needle 🤔🤔🤔

#BorisJ…",FALSE,0,NA,2021-12-06 12:12:34,FALSE,NA,"1467829315324764170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bridget16152180",5,TRUE,FALSE,NA,NA
"RT @mcspocky: Anti-vaxxers hate Dr. Fauci because he uses actual facts &amp; science, unlike Faux Noise.
#VaccinesWork #Vaccine https://t.co/RG…",FALSE,0,NA,2021-12-06 12:12:14,FALSE,NA,"1467829231270850560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigbear5822",49,TRUE,FALSE,NA,NA
"Perseverance &amp; Vaccine: Word of the Year 2021 #elsitioingles #english #learning #words #corpus #COVID19 #vaccine… https://t.co/vuY6hj6Xw1",FALSE,0,NA,2021-12-06 12:10:12,TRUE,NA,"1467828721369464832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elsitioingles",0,FALSE,FALSE,NA,NA
"RT @GlobalBritain24: UK orders 114m extra Covid-19 #vaccine doses so booster jabs campaign can be repeated in future - inews https://t.co/u…",FALSE,0,NA,2021-12-06 12:10:05,FALSE,NA,"1467828689178091531",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nigethugrug",1,TRUE,FALSE,NA,NA
"Privileged to support the @WHO #COVID19 #Vaccine #Research, specifically looking at How #vaccines can help control… https://t.co/kl2mkMSvf5",FALSE,0,NA,2021-12-06 12:09:41,TRUE,NA,"1467828589005574145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HSRHealth",0,FALSE,FALSE,NA,NA
"RT @Moe_Olivier: It's time to stand up. We need to save our #children against unnecessary #vaccine #MANDATES.  #CommonSense can't be this r…",FALSE,0,NA,2021-12-06 12:09:20,FALSE,NA,"1467828501688598531",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaniKulture",21,TRUE,FALSE,NA,NA
"RT @patriotAvet: Bill gates best investment is “Vaccines” More Profitable then Microsoft    👿👺👹💉🩸💉🩸

 #COVID19 #vaccine #evil #news #BidenB…",FALSE,0,NA,2021-12-06 12:08:45,FALSE,NA,"1467828355357675524",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","emgreat",25,TRUE,FALSE,NA,NA
"LOL 🤣  Do you understand better now that this is not a health issue but rather a TYRANNY and POPULATION CONTROL 

W… https://t.co/TFqbT2uzDh",FALSE,1,NA,2021-12-06 12:08:40,TRUE,NA,"1467828335954874373",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","b4rbarian",0,FALSE,FALSE,NA,NA
"'WHO’s SAGE committee to meet on Dec 16 to assess EUA for Serum's Covovax, dossiers being examined,' says WHO Chief… https://t.co/2cPXysn1OV",FALSE,51,NA,2021-12-06 12:07:13,TRUE,NA,"1467827969515163649",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","CNBCTV18News",16,FALSE,FALSE,NA,NA
"RT @AdvoBarryRoux: South Africa Keep this video in a safe place. 🤞🏾🤞🏾🤞🏾 #COVID_19 #vaccine https://t.co/Tv3IspTGaO",FALSE,0,NA,2021-12-06 12:05:07,FALSE,NA,"1467827442219995142",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ramaetso",862,TRUE,FALSE,NA,NA
"We need a strategy to avert vaccine inequity in racialized children

#COVID #VACCINE

https://t.co/0I0gfrj8LX",FALSE,1,NA,2021-12-06 12:04:53,FALSE,NA,"1467827382308544515",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">taypeinternational</a>","taypeinternat",0,FALSE,FALSE,NA,NA
"RT @OffGuardian0: The Greek gov't care's SO MUCH about protecting the elderly that they are docking their pensions if they don't get the #v…",FALSE,0,NA,2021-12-06 12:04:14,FALSE,NA,"1467827219598770177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Theeris66",37,TRUE,FALSE,NA,NA
"RT @dexteraps: @News24 @Fin24 I honestly, would never want to keep my Money with @Discovery_SA or any other Company that is FORCING &amp; Discr…",FALSE,0,NA,2021-12-06 12:03:58,FALSE,NA,"1467827150506151939",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MakavelliRidge",2,TRUE,FALSE,NA,NA
"News background &amp; trading ideas for 06/12/2021

Week in a Glance: Omicron, Powell, NFP and OPEC… https://t.co/AwjDTZG49g",FALSE,0,NA,2021-12-06 12:03:12,TRUE,NA,"1467826959782662144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trade24F",0,FALSE,FALSE,NA,NA
"More than 139 Crore #vaccine #doses provided to #States/UTs: Govt
@MoHFW_INDIA @COVIDNewsByMIB https://t.co/DvqdNgbwLe",FALSE,0,NA,2021-12-06 12:02:55,FALSE,NA,"1467826886508044295",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RisingKashmir",0,FALSE,FALSE,NA,NA
"RT @AmerMedicalAssn: All adults can -- and should -- get a #COVID19 #vaccine booster shot. Here's what you need to know for your patients.…",FALSE,0,NA,2021-12-06 12:02:36,FALSE,NA,"1467826806581600256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jantrad",348,TRUE,FALSE,NA,NA
"85% of the eligible population of India inoculated with the first dose of #COVID19 vaccine says Union Health Minist… https://t.co/WTdDWLcbAE",FALSE,4,NA,2021-12-06 12:02:07,TRUE,NA,"1467826687417094145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NandighoshaTV",1,FALSE,FALSE,NA,NA
"🚨🚨BREAKING NEWS 

Belgium: justice suspends the Vaccine Pass and inflicts a fine of 5,000 euros on the Wallon gover… https://t.co/SlKuEYOIqA",FALSE,0,NA,2021-12-06 12:02:05,TRUE,NA,"1467826677518589961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","b4rbarian",0,FALSE,FALSE,NA,NA
"RT @ColArchon: 3 Children Dead
120 Hospitalized 
Following administering of the #Covid19 ""#Vaccine""
Batch has been suspended
https://t.co/c…",FALSE,0,NA,2021-12-06 12:01:35,FALSE,NA,"1467826550498332673",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BarbaraFrea",22,TRUE,FALSE,NA,NA
"RT @stock_titan: $GRTS Gritstone bio and CEPI Expand Vaccine Agreement to Tackle Omicron Variant
https://t.co/9kSfEx31OT

#vaccine",FALSE,0,NA,2021-12-06 12:01:06,FALSE,NA,"1467826430042062851",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","James__BondOO7",1,TRUE,FALSE,NA,NA
"RT @Jerusalem_Post: The panel advising Israel's Health Ministry on the #COVID19 pandemic will discuss the possibility of giving a fourth #v…",FALSE,0,NA,2021-12-06 12:00:40,FALSE,NA,"1467826319723479042",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CovidRights",11,TRUE,FALSE,NA,NA
"RT @albd1971: #Bangladesh reaches milestone of administering 100 Million #Covid19 #Vaccine Doses.  
- 62.7 million people received the firs…",FALSE,0,NA,2021-12-06 12:00:38,FALSE,NA,"1467826312240791558",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdmojibulhasan2",28,TRUE,FALSE,NA,NA
"RT @mcspocky: Anti-vaxxers hate Dr. Fauci because he uses actual facts &amp; science, unlike Faux Noise.
#VaccinesWork #Vaccine https://t.co/RG…",FALSE,0,NA,2021-12-06 12:00:29,FALSE,NA,"1467826275779809291",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bwtibbitts",49,TRUE,FALSE,NA,NA
"RT @DutchCloggs: Yeah, a €600 fine for not taking a #vaccine that could save lives, is totally like suspending democracy, executing sociali…",FALSE,0,NA,2021-12-06 12:00:27,FALSE,NA,"1467826266015477764",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SmartyPants_PT",2,TRUE,FALSE,NA,NA
"We've still got quite a bit of flu season ahead of us, and it's not too late to get a flu shot! Call our office wit… https://t.co/vSNmTjB2Ts",FALSE,0,NA,2021-12-06 12:00:24,TRUE,NA,"1467826253701042181",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","PediatricsBixby",0,FALSE,FALSE,NA,NA
"On this 6th day of advent, we continue to support customers with the vaccine and booster effort. 

Working closely… https://t.co/IdsSKsJbQ7",FALSE,2,NA,2021-12-06 12:00:15,TRUE,NA,"1467826214995992576",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CareFlowMM",1,FALSE,FALSE,NA,NA
"$GRTS Gritstone bio and CEPI Expand Vaccine Agreement to Tackle Omicron Variant
https://t.co/9kSfEx31OT

#vaccine",FALSE,0,NA,2021-12-06 12:00:15,FALSE,NA,"1467826214731665414",NA,"<a href=""http://stocktitan.net"" rel=""nofollow"">stocktitan</a>","stock_titan",1,FALSE,FALSE,NA,NA
"RT @Moe_Olivier: It's time to stand up. We need to save our #children against unnecessary #vaccine #MANDATES.  #CommonSense can't be this r…",FALSE,0,NA,2021-12-06 11:59:26,FALSE,NA,"1467826011551195136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rs1183748470",21,TRUE,FALSE,NA,NA
"RT @ItsAmyTx: So.... Boris got his #BoosterShots BUT the nurse forgot to ware gloves AND forgot to take the cap off the needle 🤔🤔🤔

#BorisJ…",FALSE,0,NA,2021-12-06 11:59:02,FALSE,NA,"1467825909239582722",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","brokechain1",5,TRUE,FALSE,NA,NA
"Well after something of a battle I've finally had my 3rd primary covid vaccine! A big thankyou to everybody who chi… https://t.co/44D0HfVFR0",FALSE,2,NA,2021-12-06 11:58:28,TRUE,NA,"1467825766608117764",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SLACK_TV",0,FALSE,FALSE,NA,NA
"Blackrock and Vanguard rake in billions

Omicron variant makes Moderna and Pfizer shareholders more than $10bn --&gt;… https://t.co/cGvvcrVa9p",FALSE,0,NA,2021-12-06 11:58:04,TRUE,NA,"1467825665894494211",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","CityAM",0,FALSE,FALSE,NA,NA
"Reality of Omicron - wave in South Africa was Nov 23. It is now dominant - 75% of cases. If it was more dangerous,… https://t.co/DjRpK6vpC6",FALSE,2,NA,2021-12-06 11:57:09,TRUE,NA,"1467825437212483585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASTROROHIT",0,FALSE,FALSE,NA,NA
"RT @ShereenBhan: Emergency use listing applications of Novavax &amp; @SerumInstIndia Covovax will be taken up in Dec, hope we will have more ap…",FALSE,0,NA,2021-12-06 11:56:58,FALSE,NA,"1467825391708557316",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MirRafae",5,TRUE,FALSE,NA,NA
"RT @ohreca_ilri: Great discussion on doing great OH research. Keynote from @George_Warimwe Royal Society Africa Prize winner, on the develo…",FALSE,0,NA,2021-12-06 11:56:55,FALSE,NA,"1467825377301127175",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","papa_ofwete",3,TRUE,FALSE,NA,NA
"RT @legionxgroup: 🚨#AustraliaHasFallen🚨 (Christine Anderson / EU-Parliament Member #Expose #NWO AGENDA) #ConspiracyTheories #corruption #De…",FALSE,0,NA,2021-12-06 11:56:51,FALSE,NA,"1467825358988845064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maninthenextbed",89,TRUE,FALSE,NA,NA
"@GailSchimmel Who would have predicted WW3 would be started by needles. 
#vaccine 
#antivaxxers",FALSE,1,"GailSchimmel",2021-12-06 11:56:30,FALSE,"1467471535845879814","1467825271264976897","583707528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","starcr3st",0,FALSE,FALSE,NA,NA
"RT @TrumpCorvette: I mean… a Yale professor… with the read no?
COVID-19 a Pandemic of Fear ‘Manufactured’ by Authorities: Yale Epidemiologi…",FALSE,0,NA,2021-12-06 11:56:06,FALSE,NA,"1467825173491552257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaSaN63716452",1,TRUE,FALSE,NA,NA
"Shoutout to the KEP office in Sykia, Halkidiki, which was able over the phone to enter my #vaccine doses into the s… https://t.co/KdTLlMdl0f",FALSE,8,NA,2021-12-06 11:55:49,TRUE,NA,"1467825099365658628",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickBarnets",1,FALSE,FALSE,NA,NA
"Future pandemics could be even more lethal than COVID-19 so the lessons learned from the outbreak must not be squan… https://t.co/M3LUjo2Pql",FALSE,2,NA,2021-12-06 11:55:43,TRUE,NA,"1467825076632526853",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StarTvPak",1,FALSE,FALSE,NA,NA
"RT @Zac_E_Lee: After seeing this, freedom protestors around Australia are lining up to get their arms cut off. #anti #vaccine #pandemic #fr…",FALSE,0,NA,2021-12-06 11:55:40,FALSE,NA,"1467825062233395200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnny_gorton",2,TRUE,FALSE,NA,NA
"UK orders 114m extra Covid-19 #vaccine doses so booster jabs campaign can be repeated in future - inews https://t.co/uYUpsArgfS",FALSE,0,NA,2021-12-06 11:55:01,FALSE,NA,"1467824900996055042",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GlobalBritain24",1,FALSE,FALSE,NA,NA
"RT @myself_oh_again: Tweet Of The Year
#plandemic
CONGRATULATIONS 🇬🇧🏆 
Corona on break again
#UK
For Friends of the VIRUS
🇺🇸 Oscars
🇪🇺 G7…",FALSE,0,NA,2021-12-06 11:54:45,FALSE,NA,"1467824833870323718",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","myself_oh_again",8,TRUE,FALSE,NA,NA
"RT @AngelaCahill17: Are you a covid denier or anti vax? Get on this quick.  Get your vax cert but remove the vaccine safely #antivaxxers #C…",FALSE,0,NA,2021-12-06 11:54:36,FALSE,NA,"1467824795815497734",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EdnaUnwelthorpe",6,TRUE,FALSE,NA,NA
"@VaccToken 

#VACC #VACCineToken #VACCine #Healt
This project uses very competent marketing and price policy.I am s… https://t.co/Cpq1yJAdkJ",FALSE,1,"VaccToken",2021-12-06 11:53:02,TRUE,NA,"1467824402108534784","1424492202294665220","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","burkandeniz6192",0,FALSE,FALSE,NA,NA
"RT @DutchCloggs: Yeah, a €600 fine for not taking a #vaccine that could save lives, is totally like suspending democracy, executing sociali…",FALSE,0,NA,2021-12-06 11:52:47,FALSE,NA,"1467824337214398466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DutchCloggs",2,TRUE,FALSE,NA,NA
"RT @DakarForum: 💬 « The #vaccine apartheid must come to an end. » 
@CyrilRamaphosa @PresidencyZA 🇿🇦

🌍 Opening ceremony of the Dakar Intern…",FALSE,0,NA,2021-12-06 11:52:17,FALSE,NA,"1467824210349379584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoncebaLosi",2,TRUE,FALSE,NA,NA
"RT @OffGuardian0: The Greek gov't care's SO MUCH about protecting the elderly that they are docking their pensions if they don't get the #v…",FALSE,0,NA,2021-12-06 11:52:09,FALSE,NA,"1467824178086572032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","michael_rashmi",37,TRUE,FALSE,NA,NA
"RT @NikkeiAsia: The Nikkei COVID-19 Recovery Index ranks more than 120 countries and regions on infection management, #vaccine rollouts and…",FALSE,0,NA,2021-12-06 11:52:02,FALSE,NA,"1467824150202834946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toyubomm",23,TRUE,FALSE,NA,NA
"RT @VaccToken: VACCine $VACC multiple exchanges listing soon.
Coingecko
CMC
Listings Soon

#VACC #VACCine #ETH #BNB #CAKE #DEX",FALSE,0,NA,2021-12-06 11:51:01,FALSE,NA,"1467823891007508480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","burkandeniz6192",77,TRUE,FALSE,NA,NA
"RT @NikkeiAsia: The Nikkei COVID-19 Recovery Index ranks more than 120 countries and regions on infection management, #vaccine rollouts and…",FALSE,0,NA,2021-12-06 11:50:31,FALSE,NA,"1467823766763753477",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noname_8",23,TRUE,FALSE,NA,NA
"RT @b4rbarian: The Elites  VS  Your Kids 

ITS NOT ABOUT HEALTH  BUT POPULATION CONTROL AND SUBMISSION 

WAKE UP AGAINST TYRANNY - AGAINST…",FALSE,0,NA,2021-12-06 11:49:36,FALSE,NA,"1467823536135888902",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Miahhp86",1,TRUE,FALSE,NA,NA
"@abitofshoepie @DrEliDavid Yes, but any criticism of the #vaccine is censored on mainstream and social media.",FALSE,0,"abitofshoepie",2021-12-06 11:49:22,FALSE,"1467557290354122755","1467823475737903117","1294206102","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","topquark22",0,FALSE,FALSE,NA,NA
"I mean… a Yale professor… with the read no?
COVID-19 a Pandemic of Fear ‘Manufactured’ by Authorities: Yale Epidemi… https://t.co/MkPECcgTQi",FALSE,1,NA,2021-12-06 11:48:53,TRUE,NA,"1467823354585432068",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrumpCorvette",1,FALSE,FALSE,NA,NA
"We recently launched the Research Topic Malaria Vaccines as a Tool for Prevention and Control. 
Submit your paper h… https://t.co/a7wlYWyEHR",FALSE,0,"FrontTropDis",2021-12-06 11:48:49,TRUE,"1467823335904002051","1467823339519492097","1318135339702210560","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FrontTropDis",0,FALSE,FALSE,NA,NA
"RT @DxGuySA: #FreedomMarchGauteng #FreedomMarchSA 

Saturday, 4th December 2021.
From 09:00

JHB: Mary Fitzgerald Square in Newtown to Luth…",FALSE,0,NA,2021-12-06 11:48:36,FALSE,NA,"1467823283424874497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vuyo_msizazwe",31,TRUE,FALSE,NA,NA
"RT @JohnNosta: Sadly, this seems about right.  h/t @KhephriThoth #COVID19 #vaccine #boostershot #Omicron https://t.co/eKgrZiHjeF",FALSE,0,NA,2021-12-06 11:48:35,FALSE,NA,"1467823281633964034",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LetsWinProposal",11,TRUE,FALSE,NA,NA
"RT @OffGuardian0: The Greek gov't care's SO MUCH about protecting the elderly that they are docking their pensions if they don't get the #v…",FALSE,0,NA,2021-12-06 11:48:21,FALSE,NA,"1467823220095025152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","almagentia369",37,TRUE,FALSE,NA,NA
"RT @Ellarh_bella: Have  you registered?
Register now to learn more from this webinar holding on Wednesday 8th December 2021 @ 11:00  Click…",FALSE,0,NA,2021-12-06 11:48:19,FALSE,NA,"1467823213300301831",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AautvU",1,TRUE,FALSE,NA,NA
"RT @OffGuardian0: The Greek gov't care's SO MUCH about protecting the elderly that they are docking their pensions if they don't get the #v…",FALSE,0,NA,2021-12-06 11:48:04,FALSE,NA,"1467823149916069895",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Krazy9Kat",37,TRUE,FALSE,NA,NA
"RT @_Rheuma: #coronavirus after initial slow spread , blasts suddenly. #Omicron is far more infective than #Delta. Hurry up for your #vacci…",FALSE,0,NA,2021-12-06 11:47:37,FALSE,NA,"1467823037487599621",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DMendiratta18",12,TRUE,FALSE,NA,NA
"RT @AmerMedicalAssn: All adults can -- and should -- get a #COVID19 #vaccine booster shot. Here's what you need to know for your patients.…",FALSE,0,NA,2021-12-06 11:47:34,FALSE,NA,"1467823024242143238",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaylaAnnette",348,TRUE,FALSE,NA,NA
"RT @moulos44: WOW 😯 VAIDS?? #εμβολιασμενοι #εμβόλιο #εμβολιασμός #λοκνταουν #mRNA #100ευρω #VaccineSideEffects #vaccine",FALSE,0,NA,2021-12-06 11:47:04,FALSE,NA,"1467822897859280897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Havocus",2,TRUE,FALSE,NA,NA
"“This is a matter of global leadership, and with over 100 states, including the USA supporting the proposal, it is… https://t.co/DoW49r1vSw",FALSE,1,NA,2021-12-06 11:46:55,TRUE,NA,"1467822861284958209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AMBatchelor",0,FALSE,FALSE,NA,NA
"RT @Allthe_vibes: STAND YOUR GROUND!!! 
🗣️🗣️🗣️🗣️
DONT LET THEM WIN
🧎‍♂️🧎‍♂️🧎‍♂️
#Loadshedding Mama Jackie Jub Jub #vaccine #vaccination  OR…",FALSE,0,NA,2021-12-06 11:46:50,FALSE,NA,"1467822841097854976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dumiez77",1,TRUE,FALSE,NA,NA
